url,timestamp,processed_url_text,newspaper,arquivo_url,title,authors,publish_date,text
https://www.cmjornal.pt/politica/amp/andre-ventura-do-chega-quer-camaras-nas-fardas-dos-policias,20200124190851,andre ventura do chega quer camaras nas fardas dos,cmjornal.pt/,https://arquivo.pt/noFrame/replay/20200124190851id_/https://www.cmjornal.pt/politica/amp/andre-ventura-do-chega-quer-camaras-nas-fardas-dos-policias,André Ventura do Chega quer câmaras nas fardas dos polícias,[],,"O partido Chega apresentou um projeto de resolução, em que defende que os agentes das forças de segurança nacionais devem utilizar câmaras nas fardas e também nos carros-patrulha, avança o jornal i.O partido de André Ventura refere que a medida tem o objetivo de ""avaliar a situação de forma independente, evitando-se assim a troca de acusações entre as forças de segurança e os cidadãos que as acusam de brutalidade"".O Chega afirma que este método ajudaria a proteger os polícias e a tornar todas as suas atuações mais transparentes.A proposta chega numa altura em que as forças policiais se encontram ""sob uma forte pressão da sociedade, muitas vezes injustificada e que não valoriza a real importância das funções que diariamente desempenham"", diz o partido.""As imagens captadas seriam a prova efetiva do que realmente acontece entre os agentes da autoridade e os cidadãos. Se os elementos das forças de segurança já estivessem dotados deste equipamento, situações como a da alegada agressão policial na Amadora seriam fácil e rapidamente resolvidas, pois as imagens não deixariam dúvidas quanto à atuação do polícia e da cidadã envolvida"", pode ler-se na proposta, em referência ao caso de uma mulher que afirma ter sido agredida por um PSP na Amadora.

Pub"
https://www.cmjornal.pt/politica/amp/aprovada-proposta-do-chega-para-divulgar-financiamentos-publicos-a-fundacoes-e-associacoes,20200203181044,aprovada proposta do chega para divulgar financiamentos publicos a fundacoes e,cmjornal.pt/,https://arquivo.pt/noFrame/replay/20200203181044id_/https://www.cmjornal.pt/politica/amp/aprovada-proposta-do-chega-para-divulgar-financiamentos-publicos-a-fundacoes-e-associacoes,Aprovada proposta do Chega para divulgar financiamentos públicos a fundações e associações,[],,"A proposta do Chega para que seja pública a lista de financiamentos por verbas do Orçamento do Estado a fundações e a associações foi esta segunda-feira aprovada na especialidade da discussão orçamental, tendo tido apenas o voto contra do PS.

No primeiro dia de votações na especialidade do Orçamento do Estado para 2020 (OE2020), que decorrem em Comissão de Orçamento e Finanças, o PS ficou isolado a votar contra a proposta do Chega, na qual o PCP se absteve e os restantes partidos votaram a favor.

Pub

O Chega, representado pelo deputado único André Ventura, propõe um artigo para ""divulgação pública trimestral do financiamento a fundações, associações e demais entidades de direito privado"".

O partido explica que a proposta surge ""na busca, uma vez mais, da transparência orçamental"" e ""do conhecimento público das verbas afetas às rubricas"" em causa.

""Fica sujeita a divulgação pública, com atualização trimestral, a lista de financiamentos por verbas do Orçamento do Estado a fundações e a associações, bem como a outras entidades de direito privado, incluindo a observatórios nacionais e estrangeiros que prossigam os seus fins em território nacional"", refere."
https://www.cmjornal.pt/politica/amp/aprovado-voto-do-chega-para-condenar-agressoes-a-professora-e-assistente-em-setubal,20200206190139,aprovado voto do chega para condenar agressoes a professora e assistente em,cmjornal.pt/,https://arquivo.pt/noFrame/replay/20200206190139id_/https://www.cmjornal.pt/politica/amp/aprovado-voto-do-chega-para-condenar-agressoes-a-professora-e-assistente-em-setubal,Aprovado voto do Chega para condenar agressões a professora e assistente em Setúbal,[],,"O parlamento aprovou esta quinta-feira um voto de condenação e preocupação apresentado pelo deputado único de Chega pela agressão de ""mais uma professora e assistente operacional"" numa escola em Setúbal.

Dos cinco votos apresentados hoje pelo Chega, apenas este teve a aprovação do plenário do parlamento, contando para isso apenas com a abstenção do PCP e do PEV e os votos a favor das restantes bancadas.

Pub

No texto é referido que em 14 de janeiro, em Setúbal, ""foram agredidas pela mãe de um aluno, uma professora e uma assistente operacional, na Escola Básica da Bela Vista"".

""A agressora, deslocou-se à escola alegando que a professora bateu no filho no recreio, já no recinto escolar e frente várias testemunhas, agrediu-a com pelo menos uma chapada, uma assistente operacional foi também agredida"", descreve André Ventura.

A Assembleia da República manifesta assim ""a sua mais profunda e severa condenação à agressão exercida sobre a professora e a assistente operacional"".

Pub

Os restantes votos do Chega de repúdio pela agressão de uma enfermeira no Hospital Santa Maria, o repúdio pelas agressões a uma juíza do Tribunal de Família e Menores de Matosinhos, a preocupação pelas salas alagadas no hospital de São José devido às fortes chuvadas e o repúdio pelas declarações do ministro da Administração Interna foram todos chumbados."
https://www.cmjornal.pt/politica/amp/comissao-diz-que-projeto-de-castracao-quimica-do-chega-nao-preenche-requisitos-constitucionais,20200227012044,comissao diz que projeto de castracao quimica do chega nao preenche requisitos,cmjornal.pt/,https://arquivo.pt/noFrame/replay/20200227012044id_/https://www.cmjornal.pt/politica/amp/comissao-diz-que-projeto-de-castracao-quimica-do-chega-nao-preenche-requisitos-constitucionais,"Comissão diz que projeto de castração química do Chega ""não preenche requisitos"" constitucionais",[],,"A Comissão de Assuntos Constitucionais decidiu esta segunda-feira, por maioria, que o projeto-lei do Chega sobre castração química não preenche os requisitos constitucionais para subir a plenário, mas remeteu a decisão do seu agendamento para o presidente da Assembleia da República.

Em resposta a dúvidas suscitadas por Ferro Rodrigues perante um primeiro parecer elaborado pela Comissão - e com o projeto já agendado para discussão em plenário na próxima sexta-feira -, os deputados dividiram-se esta segunda-feira na discussão se a 1.ª Comissão tem ou não o poder de 'travar' iniciativas por dúvidas de constitucionalidade.

Pub

Depois de mais uma hora de discussão, os esclarecimentos da deputada do PS Cláudia Santos - autora do primeiro parecer - às perguntas colocadas pelo Presidente da Assembleia da República acabaram por ser aprovados, com uma alteração proposta pelo presidente da Comissão, o social-democrata Marques Guedes, aceite pela relatora."
https://www.cmjornal.pt/politica/amp/lei-do-chega-da-castracao-quimica-e-inconstitucional-avisa-conselho-superior-da-magistratura,20200210190432,lei do chega da castracao quimica e inconstitucional avisa conselho superior da,cmjornal.pt/,https://arquivo.pt/noFrame/replay/20200210190432id_/https://www.cmjornal.pt/politica/amp/lei-do-chega-da-castracao-quimica-e-inconstitucional-avisa-conselho-superior-da-magistratura,Lei do Chega da castração química é inconstitucional avisa Conselho Superior da Magistratura,[],,"Lei do Chega da castração química é inconstitucional avisa Conselho Superior da Magistratura

De acordo com o projeto do Chega, ""é punido com a pena acessória de castração química"" quem reincidir na prática de ato sexual com menores de 14 anos."
https://www.cmjornal.pt/politica/amp/rejeitada-proposta-do-chega-sobre-reducao-dos-salarios-dos-politicos,20200204191321,rejeitada proposta do chega sobre reducao dos salarios dos,cmjornal.pt/,https://arquivo.pt/noFrame/replay/20200204191321id_/https://www.cmjornal.pt/politica/amp/rejeitada-proposta-do-chega-sobre-reducao-dos-salarios-dos-politicos,Rejeitada proposta do Chega para redução dos salários dos políticos,[],,"O Parlamento rejeitou esta segunda-feira a proposta do Chega que tinha como objetivo a redução dos salários dos políticos em 7,5%.Os deputados começaram esta segunda-feira as votações na especialidade da proposta de Orçamento do Estado para 2020 (OE2020) e das mais de 1300 propostas de alteração apresentadas pelos partidos.

A proposta foi rejeitada por todos os partidos, à exceção do Chega, liderado por André Ventura.

Pub

Os deputados começaram esta segunda-feira as votações na especialidade da proposta de Orçamento do Estado para 2020 (OE2020) e das mais de 1300 propostas de alteração apresentadas pelos partidos."
https://www.cmjornal.pt/portugal/amp/dirigente-do-chega-apanhado-ao-lado-de-skinheads-em-video,20200221195813,dirigente do chega apanhado ao lado de skinheads em,cmjornal.pt/,https://arquivo.pt/noFrame/replay/20200221195813id_/https://www.cmjornal.pt/portugal/amp/dirigente-do-chega-apanhado-ao-lado-de-skinheads-em-video,Dirigente do Chega apanhado ao lado de skinheads em vídeo,[],,"Luís Graça, presidente da mesa da Convenção do Chega, negou ligação à extrema-direita mas surge em vídeo de protesto de grupos com proximidades fascistas e neonazis.

O atual dirigente do Chega, Luís Filipe Graça, surge em registos vídeo de uma ação do MON a 1 de dezembro de 2011, Dia da Restauração, nos Restauradores, em Lisboa, a montar e agitar as bandeiras do movimento ao lado do filho e de

O atual dirigente do Chega, Luís Filipe Graça, surge em registos vídeo de uma ação do MON a 1 de dezembro de 2011, Dia da Restauração, nos Restauradores, em Lisboa, a montar e agitar as bandeiras do movimento ao lado do filho e de skinheads jovens do movimento Falcata, um grupo que se dizia ""a favor do etno-diferencialismo"" para preservar a identidade europeia. Saiba mais na Sábado"
https://www.cmjornal.pt/mundo/detalhe/andre-ventura-apelidado-de-trump-portugues-na-imprensa-internacional?ref=Coronav%C3%ADrus_CMAoMinuto,20210125190801,andre ventura apelidado de trump portugues na imprensa,cmjornal.pt/,https://arquivo.pt/noFrame/replay/20210125190801id_/https://www.cmjornal.pt/mundo/detalhe/andre-ventura-apelidado-de-trump-portugues-na-imprensa-internacional?ref=Coronav%C3%ADrus_CMAoMinuto,"André Ventura apelidado de ""Trump português"" na imprensa internacional",[],,"Jornal francês destaca ascensão da extrema direita no País ""onde o populismo ainda não se consolidou"".

A imprensa internacional deu esta segunda-feira destaque à reeleição de Marcelo Rebelo de Sousa mas sem deixar de lado a ascensão da extrema direita em Portugal.

O jornal francês Le Parisien apelida André Ventura de ""Trump português"" e destaca o crescimento do líder do Chega num país onde, até agora, a extrema-direita parecia ser apenas uma miragem.

O mesmo jornal classifica ainda Ventura de ""hábil e ambicioso provocador"" que ""quase alcançou o seu objetivo"" que era superar a socialista Ana Gomes chutando-a para segundo lugar.

Já Marcelo é o ""conservador moderado"" que foi ""facilmente reeleito"".

Os franceses não são os únicos a estabelecer uma ligação entre Ventura e o ex-presidente dos Estados Unidos Donald Trump.

Também os espanhóis fazem comparações. O El País descreve que a estratégia de de comunicação do Chega ""lembra a do Presidente dos Estados Unidos, Donald Trump. Ventura é despachado em explosões que mais tarde qualifica, descarta ou contradiz diretamente"".

O mesmo jornal recorda ainda quando Ventura disse que ""o que aconteceu a George Floyd não foi racismo"", no Twitter em junho passado, referindo-se à morte de um afroamericano sufocado por um oficial em Minneapolis, EUA.

Imprensa internacional destaca reeleição de Marcelo Rebelo de Sousa

imprensa internacional deu destaque, nas suas publicações 'online', à reeleição

O espanhol El Mundo destaca que os portugueses foram às urnas numa altura em que se registam os maiores números de casos de infeções diários e mortes devido à pandemia de covid-19 e descreve como decorreram as eleições com as novas regras sanitárias.

O jornal publica também um perfil de Marcelo Rebelo de Sousa, descrevendo o Presidente português como um ""líder popular 'low cost'"" e um ""homem que faz tudo"", que conhece as engrenagens do Estado por ter ajudado a construi-lo."
https://www.cmjornal.pt/politica/amp/andre-ventura-pede-esclarecimento-sobre-libertacao-de-dois-reclusos-que-estavam-em-prisao-preventiva,20200414171736,andre ventura pede esclarecimento sobre libertacao de dois reclusos que estavam em prisao,cmjornal.pt/,https://arquivo.pt/noFrame/replay/20200414171736id_/https://www.cmjornal.pt/politica/amp/andre-ventura-pede-esclarecimento-sobre-libertacao-de-dois-reclusos-que-estavam-em-prisao-preventiva,André Ventura pede esclarecimento sobre libertação de dois reclusos que estavam em prisão preventiva,[],,"André Ventura sobre penálti a favor do FC Porto: ""Mais responsabilidades do VAR do que do árbitro"" Foto: CMTV"
https://www.cmjornal.pt/politica/amp/mp-abre-inquerito-a-andre-ventura-por-sugerir-devolucao-de-joacine-a-guine,20200327181130,mp abre inquerito a andre ventura por sugerir devolucao de joacine a,cmjornal.pt/,https://arquivo.pt/noFrame/replay/20200327181130id_/https://www.cmjornal.pt/politica/amp/mp-abre-inquerito-a-andre-ventura-por-sugerir-devolucao-de-joacine-a-guine,Ministério Público abre inquérito a André Ventura por sugerir devolução de Joacine à Guiné,[],,"O Ministério Público abriu um inquérito para investigar as declarações nas redes sociais de André Ventura, deputado do Chega, quando sugeriu a devolução da parlamentar Joacine Katar Moreira à Guiné Bissau.

""Na sequência da receção na Procuradoria-Geral da República de denúncias remetidas pela Comissão para a Igualdade e Contra a Discriminação Racial relacionadas com a matéria referida, as mesmas foram enviadas ao DIAP de Lisboa, onde foi instaurado um inquérito"", confirmou ao CM a Procuradoria-geral da República, adiantando que ""O processo encontra-se em investigação, sem arguidos constituídos e sujeito a segredo de justiça"".

Pub

Ao CM, o deputado do Chega diz desconhecer o inquérito-crime, sublinhando ainda não ter sido notificado. ""lamento que se percam recursos a investigar este tipo de questões"", adiantou André Ventura, lembrando que se tratou apenas de ""uma declaração política nas redes sociais com ironia"".

""Eu proponho que a própria deputada Joacine seja devolvida ao seu país de origem"", escreveu o deputado do Chega nas redes sociais, no final de janeiro, como reação à proposta apresentada pela então representante do Livre para que abria portas à devolução por Portugal do património trazido pelos portugueses das suas ex-colónias. Ao CM, Ventura garantiu que, se o Ministério Público assim o entender, levantará a imunidade parlamentar para prestar declarações no inquérito.

Pub

A denúncia à PGR partiu da Comissão para a Igualdade e Contra a Discriminação Racial, que por várias vezes tem contestado ações ou declarações do deputado único do Chega. ""Temos um complexo de racismo em Portugal"", diz Ventura, sublinhando que a queixa na PGR, e o subsequente inquérito-crime são ""uma forma de um certo setor da sociedade"" pressionar para a ""perda de mandato"". ""Estou tranquilo e acredito que os juízes saberão distinguir o que é uma opinião e o que deve ser um processo-crime"", insistiu o parlamentar, lembrando sempre que ""é um desperdício de recursos da Justiça""."
